diagnostic,4.57
diagonal,3.29
diagram,3.71
dial,3.76
dialect,4.26
dialogue,2.86
dialysis,4.91
diameter,4.04
diamond,5.82
diaper,3.41
diaphragm,3.96
diarrhea,6.85
diary,3.73
dib,3.05
dibs,4.62
dice,4.64
dicey,4.7
dick,5.6
dickhead,5.26
dictate,3.24
dictation,2.94
dictator,5.5
dictatorship,6.38
diction,3.73
dictionary,2.91
diddle,3.15
die,6.9
diesel,3.78
diet,3.83
differ,3.26
difference,3.15
different,3.95
differential,3.62
difficult,4.45
difficulty,4.21
diffuse,3.86
dig,3.67
digest,2.9
digestion,3.86
digestive,4
digit,3.05
digital,4.36
dignified,3.48
dignify,4.24
dignity,3.71
dike,4.85
dilation,4.14
dildo,5.09
dilemma,5.19
diligence,4.63
diligent,4.33
dill,3.25
dim,3.55
dime,3.52
dimension,3.73
dimensional,3.41
diminish,3.87
diminutive,3.5
dimwit,3.5
dine,4
diner,4.04
dinghy,4.17
dingo,4.25
dingy,4.57
dining,4.7
dinky,3.67
dinner,3.85
dinnertime,5.2
dinosaur,5.33
diocese,4
dioxide,3.95
dip,3.35
diploma,5.25
diplomacy,5.22
diplomat,3.65
diplomatic,4.45
dipper,3.36
dippy,4.32
dipstick,3.52
dire,5
direct,4.29
direction,3.33
directive,4.3
director,3.75
directory,3.33
dirt,3.44
dirty,5.05
disability,3.9
disable,3.6
disabled,3.71
disadvantage,3.9
disagree,4.9
disagreeable,4.26
disagreement,3.91
disappear,4.35
disappearance,4.95
disappoint,3.91
disappointed,4.47
disappointing,4.1
disappointment,4.9
disapproval,4.23
disapprove,3.81
disarm,3.7
disaster,6.35
disastrous,4.23
disband,3.38
disbelief,5.58
disc,3.56
discard,3.71
discerning,4.26
discharge,4.94
disciple,3.52
disciplinary,4.56
discipline,5.8
disciplined,4.4
disclose,4.45
disclosure,3.15
disco,5.25
discoloration,4.05
discomfort,4.43
disconcerting,4.36
disconnect,3.12
discontent,4.67
discontinue,3.89
discord,5.43
discount,4.62
discourage,3.73
discouraged,3.38
discouraging,4.17
discourse,4.27
discover,5.7
discovery,6.04
discredit,4.05
discreet,3.4
discrepancy,3.75
discretion,3.57
discretionary,3
discriminate,4.05
discriminating,4.78
discrimination,5.62
discuss,2.76
discussion,5
disdain,3.21
disdainful,4.7
disease,5.5
diseased,5.48
disembodied,5.5
disengage,3.95
disgrace,4.28
disgraceful,4.08
disgruntled,3.55
disguise,4.36
disgust,5
disgusted,4.89
disgusting,6.15
dish,3.57
dishonest,4.95
dishonesty,5.39
dishonor,4.82
dishonorable,5.76
dishwasher,3.05
disinfect,4
disinfectant,2.96
disintegrate,5.43
disk,2.95
dislike,4.27
disloyal,5.14
disloyalty,5.77
dismal,3.29
dismantle,4.05
dismay,2.85
dismiss,3.7
dismissal,4.48
dismissive,2.67
dismount,3.59
disobedience,4.5
disobey,5.35
disorder,4.9
disorderly,4.85
disorientation,5.1
disoriented,4.81
disown,4.54
disparage,3.96
dispatch,3.55
dispatcher,3.86
dispensary,4.14
dispense,2.95
dispenser,4.18
dispersal,4.43
disperse,3.67
displace,3.8
displacement,3.86
display,3.81
displease,5.71
displeased,4.22
displeasure,4.81
disposable,2.9
disposal,4.42
dispose,5.53
disposition,4.16
disprove,4.3
dispute,4.55
disqualify,4.7
disregard,3.5
disrespect,5.35
disrespectful,4.65
disrupt,4.87
disruption,5.48
disruptive,6.1
dissatisfied,4.82
dissect,5.43
dissection,4.32
dissent,4
dissertation,3.71
dissociative,4.61
dissolve,3.36
dissuade,3.35
distance,3.81
distant,2.95
distasteful,5.05
distilled,3.11
distinct,3.67
distinction,3.6
distinctive,3.78
distinguish,3.87
distinguished,4.4
distinguishing,5.7
distort,3.62
distorted,5.29
distortion,4.43
distract,3.55
distraction,3.94
distraught,5.64
distress,4
distressed,6.28
distressing,5.52
distribute,3.72
distribution,3.45
distributor,3.2
district,3
distrust,4.05
disturb,4.98
disturbance,5.19
disturbing,5.65
ditch,3.81
ditto,3.9
ditty,3.68
diva,4.55
dive,3.79
diver,5.42
diverse,3.64
diversion,4.48
diversionary,3.52
diversity,3.21
divert,4.1
divide,4.62
divine,3.05
division,3.57
divorce,5.39
divorcee,3.8
divulge,5.43
divvy,3.27
dizziness,4.95
dizzy,4.67
do,3.67
doable,4.24
doc,3.14
docile,2.47
dock,3.44
docket,3.3
docking,3.74
doctor,4.05
doctorate,3.91
doctrine,3
document,2.9
documentary,3.76
documentation,3.38
documents,3.73
dodger,3.95
dodgy,4.55
dodo,4
doer,4.38
dog,5.43
dogface,4.14
doggy,4.79
doghouse,2.68
dojo,4.15
dole,4.4
doll,3.51
dollar,5.57
dollhouse,3.55
dolphin,3
domain,3.36
dome,4.42
domestic,2.8
domesticated,3.67
dominance,5.5
dominant,5.36
dominate,6.4
domination,5
dominatrix,5.65
dominion,4.67
domino,3.46
donate,3.25
donation,4
donkey,2.9
donor,3.76
doodle,4.09
doom,6.17
doomsday,6.22
door,3.19
doorbell,4.17
doorknob,2.64
doorman,3.35
doormat,3.2
doornail,3.32
doorstep,3.26
doorway,3.65
dopamine,4.58
dope,4.24
dopey,2.91
dork,2.88
dorky,4.5
dorm,4.29
dormant,3
dormitory,4.5
dorsal,3.7
dosage,4
dose,2.95
dossier,3.72
dot,3.09
dotted,3.33
dotty,3.55
double,3.38
doubt,4.33
doubtful,4.55
douche,4.13
dough,4.1
doughboy,4
doughnut,4.5
douse,3.92
dove,3.27
downer,3.13
downfall,4.5
downfield,2.5
download,3.6
downriver,3.55
downside,4.63
downtime,3.06
downward,4.05
downy,3.11
dowry,3.11
doze,3.37
dozen,2.95
Dr. Pepper,4.48
drab,2.35
draft,4.1
drafty,3.73
drag,4.81
dragon,5.45
dragonfly,3.86
drain,2.94
drainage,3.52
drainpipe,2.91
drake,4.32
drama,5.14
dramatic,6.59
drape,3.29
drastic,5.2
drat,3.4
draught,3.32
draw,3.6
drawback,3.08
drawbridge,3.3
drawer,3
dread,4.5
dreaded,5.1
dreadful,4.5
dream,4.37
dreamboat,4.27
dreamer,4.4
dreamland,3.95
dreamy,4.9
dreary,3.54
dredge,3.36
dress,4.73
dresser,2.58
dressmaker,3.05
dressy,4.15
dribble,3.75
drift,3.32
drifter,4.32
driftwood,3.1
drill,5.11
drink,5.19
drinker,5.32
drip,3.7
drive,4.19
drivel,4.65
driver,3.15
driveway,3.38
drizzle,4.23
droll,3.41
drone,4.3
drool,2.7
droopy,3.18
drop,4.67
dropout,4.7
dropper,3.45
drought,3.55
drown,5.35
drowsy,2.83
drug,4.48
drug dealing,4.7
druggist,4
drugs,5.78
drugstore,4.05
drum,4.67
drummer,4.5
drunk,5.05
drunk driving,5.73
drunkard,4.45
drunken,4.36
drunkenness,6.05
dry,3.8
dryer,2.43
dual,4.39
dub,4.58
dubious,4.33
duchess,3.92
duck,4
duckling,3.92
ducky,3.81
duct,2.8
dud,3.33
dude,3.81
due,4.38
duel,5.55
duet,3.79
duffel,3.5
dugout,4.08
duh,3.9
duke,4.21
dull,1.67
dullard,3.58
dumb,5.3
dumbbell,3.54
dummy,3.79
dump,3.67
dumpling,2.5
dumpster,4
dunce,4.95
dune,2.76
dung,3.45
dungeon,5.13
dunk,3.6
duo,3.75
dupe,3.73
duplex,3.09
duplicate,4.5
duration,3.3
duress,4.45
dusk,3.52
dusky,4.55
dust,3.45
duster,2.85
dustpan,2.86
dusty,4.1
duty,3.71
dwarf,3.43
dweeb,3.86
dwell,3.14
dwelling,3.57
dye,3.3
dyke,3.67
dynamic,5.43
dynamite,6.4
dynamo,5.18
dynasty,4.45
dysentery,3.75
dysfunction,4.9
dysfunctional,4.63
eager,5.78
eagle,4.57
ear,3.5
earful,4.19
earl,3.64
earn,4.35
earnest,3.81
earnings,4.84
earpiece,3.86
earring,3.59
earrings,4.22
earth,5.04
earthling,3.09
earthly,3.55
earthquake,6.76
earthy,3.29
ease,2.45
east,2.5
eastbound,2.2
eastern,3.48
easy,3.82
easygoing,3.2
eat,4.38
eater,4.23
eavesdrop,4.33
ebony,4.32
eccentric,5.19
echelon,3.17
echinacea,3.73
echo,3.61
eclectic,4.5
eclipse,5.12
ecological,3.81
economic,3.62
economics,3.7
economy,5.32
ecosystem,3.71
ecstasy,6.11
ecstatic,6.95
edema,3.27
edge,4.65
edgy,4.39
edible,5.15
edifice,3.95
edit,4.1
editing,5.58
edition,3.79
editor,4.09
editorial,2.9
educate,4.36
education,4.64
educational,4.52
educator,3.5
eel,4.79
eerie,5.57
effect,4.08
effective,3.95
effectiveness,4.95
efficiency,3.74
efficient,3.86
effort,4.12
effortless,3.43
egg,3.28
egghead,3.59
eggnog,4.27
eggplant,3.14
eggshell,3.17
ego,4.17
egomaniac,5.53
egotistical,5.14
eight,3.48
eighteen,3.83
eighty,3.41
ejaculate,6.15
ejaculation,6.18
eject,4.42
ejection,4.29
El Nino,4.09
elaborate,4.23
elastic,4.35
elated,5.14
elbow,3.2
elder,2.5
elderly,2.73
elect,4
election,4.23
elective,3.54
electoral,3.86
electric,4.05
electric slide,4.73
electrical,6
electrician,3.19
electricity,4.3
electrocute,6
electrocution,5.76
electromagnetic,5.22
electron,3.82
electronic,3.64
electronics,4.6
elegance,4.24
elegant,4.43
element,3.9
elemental,4.35
elementary,3.5
elephant,4.23
elevate,4.65
elevation,3.57
elevator,3.65
eleven,3.05
elf,4.3
elicit,5.27
eligible,4.81
eliminate,3.64
elimination,3.35
elite,5.9
elitist,4.57
elixir,3.95
elk,3.48
elm,3.05
elope,5.7
eloquence,3.91
eloquent,4.61
elude,4
elusive,4.5
email,4.5
emancipation,3.65
embankment,3.62
embargo,4.59
embark,4.3
embarrass,5.47
embarrassed,5.38
embarrassing,5.95
embarrassment,5.45
embassy,3.91
embattled,4.02
embezzlement,4.67
embezzler,5.24
emblem,2.67
embodiment,3.78
embolism,4.17
embrace,5.82
embroidery,2.85
embryo,3.7
emcee,4.05
emerald,5.33
emerge,4.74
emergency,6.43
emery,3.59
eminence,4.5
eminent,4.95
emissary,3.39
emission,3.67
emit,3.96
emotion,4.75
emotional,5.32
empathize,3.55
empathy,3.62
emperor,4.25
emphasis,4.1
emphasize,4.21
emphysema,4.25
empire,4.59
empirical,4.14
employ,3.83
employee,4.65
employer,4.06
employment,5.02
emporium,4.17
empress,3.87
emptiness,3.18
empty,2.25
emu,4
emulate,4.15
enable,3.95
enamel,3.79
enchanted,5.27
enchanting,5.56
enchantment,5.29
enchantress,4.1
enchilada,4.39
enclosure,3.35
encore,4.09
encounter,4.67
encourage,4.38
encouragement,5.59
encouraging,4.23
encryption,4
encyclopedia,5
end,3.95
end table,2.7
endanger,4.72
endangerment,4.84
endearing,4.17
endeavor,4.19
endgame,5.26
ending,4.19
endless,4.23
endorse,3.17
endorsement,3.76
endowment,3.67
endurance,5.6
endure,3.77
enduring,3.36
enema,4.13
enemy,5.3
energetic,6.1
energize,6
energy,6.25
enforce,5.3
enforcement,4.48
enforcer,4.2
engage,5.28
engaged,5.2
engagement,5.19
engine,3.89
engineer,4.22
engineering,3.14
engraving,3.05
enhance,4.04
enhancement,4.39
enigma,4.65
enjoy,5
enjoyable,4.77
enjoyment,5.48
enlarge,3.87
enlargement,3.86
enlighten,3.23
enlightening,5.91
enlightenment,4.52
enlist,3.71
ennui,3.26
enormous,5.05
enraged,5.22
enroll,4.25
enrollment,3.76
ensemble,3.86
enslave,5.35
ensure,3.57
entail,4.11
enter,4.3
enterprise,4
enterprising,4.33
entertain,5.19
entertainer,6.15
entertaining,5.28
entertainment,6.42
enthusiasm,4.18
enthusiast,5.91
enthusiastic,5.9
entice,4.42
entire,2.85
entirety,3.1
entitle,4
entity,3.48
entourage,4
entrails,4.7
entrance,3.7
entrapment,5.91
entree,3.95
entrepreneur,3.68
entrust,3.2
entry,4.41
envelope,2.8
envious,5.1
environment,3.45
environmental,6.05
envision,3.76
envoy,3.74
envy,4.35
enzyme,3.1
epic,4.8
epidemic,6.18
epidural,4.94
epilepsy,5
epileptic,4.62
epiphany,4.6
episode,3.67
epitaph,3.52
epitome,4.23
equal,3.52
equality,4.73
equalizer,3.68
equate,3.84
equation,3.91
equator,4.1
equestrian,3.35
equilibrium,2.5
equipment,3.04
equity,3.91
equivalent,3.95
era,3.62
eradicate,5.09
erase,3.55
eraser,3.57
erect,5.43
erectile,5.5
erection,7.37
ergo,4
erosion,5.86
erotic,7.27
erotica,6.52
err,3.68
errand,3.89
errant,4.8
erratic,5.1
erroneous,4.64
error,4.43
erupt,6.41
eruption,6.09
escalate,6.25
escalating,4.5
escalation,4.91
escalator,4.55
escape,4.55
escort,5.32
escrow,3.11
esophagus,3.76
espionage,5.5
espresso,5.25
esquire,2.9
essay,4
essence,3.86
essential,4.3
establish,3.72
estate,3.45
esteem,3.91
esteemed,4.72
estimate,3.41
estimation,3.18
estranged,3.95
estrogen,4.45
eternal,3.59
eternity,3.77
ether,4.81
ethic,3.57
ethical,3.78
ethics,3.71
ethnic,3.55
etiquette,3.71
eucalyptus,3.1
eulogy,4.16
euphemism,3.48
euphoria,5.68
euphoric,5.25
euro,3.57
euthanasia,5.18
evacuate,5.17
evacuation,5.24
evade,5.91
evaluate,3.78
evaluation,5.89
evaporate,4
evasion,4.77
evasive,3.39
evening,3.1
evens,3.7
event,5.1
eventual,3.42
everlasting,3.85
everyday,3.14
everyman,3.52
evict,4.73
eviction,4.67
evidence,3.9
evident,3.76
evidentiary,4.22
evil,5.67
evolution,6.3
evolutionary,5.59
evolve,4.46
ex,4.79
exact,3.95
exacting,4.45
exaggerate,4.48
exaggeration,5.8
exam,5.17
examination,4.5
examine,3.95
examiner,3.7
example,3.55
excavation,4.64
exceed,5.52
excel,4.85
excellence,5.3
excellent,5.15
excelsior,4
exception,4.35
exceptional,5
excess,5.42
excessive,3.73
exchange,4.76
excitable,5.43
excite,6.61
excited,6.43
excitement,6.21
exciting,6.95
exclamation,5.4
exclude,4.81
exclusive,5
excrement,4.64
excruciating,5.3
excursion,4.26
excuse,3.61
exec,3.71
execute,5.79
execution,6
executioner,6.59
executive,4.32
executor,5.1
exemplary,4.79
exempt,4.43
exemption,4.17
exercise,5.41
exert,4.64
exhale,3.75
exhaust,4.26
exhaustion,4.52
exhaustive,4.5
exhibit,5.48
exhibition,5.38
exhilarated,6.55
exhilarating,6.83
exhumation,4.5
exhume,4.5
exile,5.87
exist,4
existence,4.38
existential,4.28
existing,5.05
exit,3.18
exodus,4.45
exonerate,3.83
exorcism,5.96
exorcist,6.29
exotic,6.9
expand,3.3
expansion,5.7
expect,4.86
expectancy,4.35
expectation,4.5
expedient,4.55
expedite,4.86
expedition,4.5
expel,4.24
expendable,5.11
expense,4.82
expensive,6.1
experience,3.71
experiment,4.86
experimental,5.57
experimentation,5.52
expert,4.05
expertise,5.95
expiration,4.29
expire,4
explain,4
explanation,4.05
explicit,5.23
explode,5.32
exploit,5.24
exploitation,6.1
exploration,5
exploratory,4.29
explore,4.05
explorer,5.24
explosion,6.35
explosive,6.62
expo,4.43
export,3.45
expose,5.89
exposition,4.3
exposure,5.45
express,4.79
expression,4.33
expressive,5.5
expressway,4.06
expulsion,4.65
exquisite,4.59
extend,3.62
extension,4.15
extensive,4.75
extent,3.68
exterior,3.39
exterminate,6.04
extermination,5.5
exterminator,5.13
external,3
extinct,4.55
extinction,5
extinguish,4.91
extinguisher,4.43
extort,4.48
extortion,4.56
extra,2.9
extract,3.45
extraction,5.2
extracurricular,4.33
extradition,3.45
extraordinaire,5.88
extraordinary,4.22
extraterrestrial,5.86
extravagance,5.4
extravagant,5.25
extravaganza,5.52
extreme,6.18
extremity,4.86
eye,3.95
eyeball,3.86
eyebrow,2.91
eyeful,5.15
eyeglasses,3.39
eyelash,2.61
eyeliner,3.67
eyes,3.18
eyesight,3.52
eyewitness,4.73
fable,4.09
fabled,4.61
fabric,2.4
fabrication,4.11
fabulous,5.15
facade,3.62
face,4.59
faceless,4.1
facial,4.55
facilitate,3.62
facility,4
fact,3.29
faction,4.1
factor,3.6
factory,3
factual,3.18
faculty,4.86
fad,3.83
fade,3.2
fag,5.32
faggot,5.68
fail,5.5
failure,5
faint,3.74
fair,3.29
fairness,4.54
fairway,3.38
fairy,5.04
faith,3.4
faithful,4.48
faithless,4.1
fake,5.15
faker,3.96
falafel,3.68
falcon,5
fall,4.24
fallacy,4
fallback,3.72
fallopian,3.61
fallout,4.55
fallow,3.48
FALSE,5.23
fame,4.63
famed,3.9
familiar,2.5
familiarity,2.67
family,4.35
famine,6.1
famished,6.43
famous,4.2
fan,3.7
fanatic,6.17
fanatical,5.87
fanciful,4.81
fancy,5.42
fanfare,4.91
fang,4.12
fantasize,5
fantastic,6.4
fantasy,6.18
faraway,3.44
farce,3.96
fare,2.3
farewell,4.2
farm,3.05
farmer,3.67
farmhouse,3.5
farming,3.25
farmland,3.14
fart,4.74
fascinate,6.1
fascinating,5.14
fascination,5.08
fascism,5.1
fascist,4.74
fashion,5.25
fashionable,4.05
fastball,6.1
fasten,4
fat,3.89
fatal,6.79
fatality,6.05
fate,5.2
fated,3.85
fateful,4.5
fathead,5
father,3.68
fatherhood,4.57
fatherland,3.57
fatherly,3.54
fathom,4.71
fatigue,3.26
fatigued,3.78
fatso,5.33
fatten,3.39
fatty,3.35
faucet,3.53
fault,4.02
faulty,4.68
faun,4.18
fauna,3.25
faux,3.57
favor,4.61
favorable,4.59
favorite,4.4
favoritism,5.15
fawn,3.92
fax,3.37
faze,3.91
fear,6.14
fearful,5.45
fearless,4.05
fearsome,5.45
feasible,4.2
feast,5.26
feat,4
feather,3.29
feathered,3.36
feature,3.91
fecal,4.52
feces,4.35
federal,4.45
federation,3.55
fee,4.08
feeble,3.68
feed,4.55
feedback,4.17
feeder,4.22
feel,4.05
feeling,3.86
feign,3.72
feisty,6.3
feline,3.58
feller,3.14
fellow,3.05
fellowship,2.91
felon,4.95
felony,4.95
female,5.9
feminine,4.32
femininity,4.48
feminist,3.89
femme,4.4
femoral,4.28
femur,3.06
fence,2.7
fencing,3.86
fend,4.74
fender,3.25
fennel,3.59
fern,3.15
ferocious,6.67
ferret,4.11
ferry,2.71
ferryboat,4.1
fertile,5.41
fertility,4.72
fertilize,4.27
fertilizer,3.45
fess,3.43
fest,4.78
festival,5.86
festive,5.67
fetal,4.36
fetch,4.05
fetish,4.67
fetus,4.24
feud,5.1
fever,5.02
feverish,5.35
fiancee,5.04
fiasco,5.28
fib,5.6
fiber,3.58
fiberglass,2.59
fibrosis,4.1
fickle,5.25
fiction,4.7
fictional,3.61
fictitious,4.38
fiddle,4.05
fiddler,3.87
fidelity,3.83
field,3.84
field hockey,3.5
fielder,4.19
fiend,5.18
fiendish,4.72
fierce,5.7
fiery,5.64
fiesta,6.22
fifteen,3.65
fifty,3.45
fig,4.22
fight,6.33
fighter,5.3
figment,4.35
figure,3.67
file,3.4
filet,3.18
fill,3.35
filler,3.89
fillet,4.62
filly,2.92
film,4.1
filmmaker,3.96
filter,3.62
filth,4.09
filthy,4.65
filtration,4.17
fin,4.45
final,4.4
finale,4.27
finalist,3.3
finality,4.18
finalize,4.85
finance,5.6
financial,4.55
finch,3.52
find,3.52
finder,4.35
fine,3.86
finesse,3.86
finger,4.15
fingernail,3.5
fingerprint,3.29
finish,3.81
finite,4.43
fir,3
fire,6.05
firearm,4.54
fireball,6.13
firecracker,6.67
firefight,5.5
firefighter,4.94
firefly,4.85
firehouse,4.73
firelight,3.58
fireman,4.52
fireplace,5.2
firepower,5.91
fireside,4
firewall,4.91
firewood,4.58
fireworks,6.05
firm,4.3
firmament,3.65
first,4.9
firstborn,5.65
fiscal,4.05
fish,3.33
fisherman,4.06
fishing,3.6
fishing boat,3.14
fishy,3.11
fissure,4.18
fist,4.85
fistfight,6.23
fistful,4.1
fit,4.35
fitness,5.32
five,3.55
fiver,4.87
fix,3.6
fixable,3.48
fixation,4.11
fixer,2.67
fixture,2.9
fizz,4.57
fjord,3.19
flabby,3.39
flaccid,3.14
flag,3.74
flagpole,3.19
flagrant,4.91
flagship,3.57
flagstaff,3.9
flair,4.32
flak,4.64
flake,3.48
flaky,3.5
flamboyant,5.52
flame,6.6
flamethrower,6
flaming,5.95
flamingo,4.59
flammable,5.95
flan,3.19
flank,3.91
flannel,2.32
flap,3.45
flare,4.86
flares,5.18
flash,5.38
flashback,4.71
flashlight,4.04
flashy,5.77
flask,4.24
flat,3.04
flatbed,3.38
flatfoot,3.1
flatten,3.52
flatter,4.61
flattered,5.14
flattering,4.92
flattery,5.1
flatulence,5.95
flaunt,4.15
flavor,4.41
flaw,3.84
flawed,4.18
flawless,4.05
flea,3
fleabag,4.35
flee,4.95
fleece,3.71
fleet,4.43
flesh,4.11
fleshy,5.3
flex,4.8
flexibility,4.5
flexible,4.45
flick,4.31
flicker,5.15
flier,4.43
flight,4.2
flighty,4.88
flimsy,3.77
flinch,5.28
fling,4.95
flip,4.62
flip flop,4.04
flipper,3.05
flipping,3.95
flirt,5.93
flirtation,6.29
flirty,5.91
float,3.1
floater,3.06
flock,3.48
flood,5.31
floor,3.33
flooring,3
floozy,4.89
flop,3.41
floppy,4.45
floral,2.73
florist,3.19
floss,3.48
flotation,3.61
flounder,4
flour,3.26
flourish,5.22
flow,3.71
flower,3.67
flowery,3.81
flu,4
flue,2.86
fluent,3.9
fluff,3.54
fluffy,3.45
fluid,4.04
fluke,4.94
flunk,3.72
flunky,3.15
fluorescent,3.85
flurry,4.18
flush,4.35
flute,3.72
flutter,4.86
flux,4.18
fly,4.9
flyboy,4.33
flyer,3.76
foam,2.9
focal,3.94
focus,4.45
foe,4.71
fog,3.67
foggy,3.68
foil,3.7
fold,3
folder,2.33
foliage,4.25
folk,2.45
folklore,4.1
follow,3.76
follower,3.4
folly,4.56
fond,3.26
fondle,5.18
fondness,3.55
fondue,3.71
font,3.38
food,4.69
fool,4.86
foolhardy,5.05
foolish,4.57
foolishness,4.6
foolproof,4.36
foot,2.77
foot stool,3.41
footage,3.12
football,5.65
foothold,3.83
footing,2.95
footlocker,4.25
footloose,4.62
footprint,2.96
footwear,4
footwork,3.96
forbid,4.85
forbidding,5.05
force,5.35
forceful,5.36
forceps,4.57
forces,4.33
ford,2.85
fore,4.32
forearm,3.75
foreboding,5.3
forecast,3.7
foreclose,6
foreclosure,5.9
forefront,4.69
forego,4.33
foregone,3.32
foreground,2.68
forehead,3.14
foreign,5.43
foreigner,3.24
foreman,3.55
foremost,3.81
forensic,5.06
forensics,4.36
foreplay,6.71
foresee,3.64
foresight,3.5
forest,4.44
forevermore,4.3
forfeit,4.74
forge,4.16
forger,5.05
forgery,4.86
forget,4.43
forgetful,4.45
forgetfulness,4.55
forgive,3.62
forgiveness,4.04
forgiving,3.95
fork,3.35
forklift,4.17
forlorn,4.08
form,3.85
formal,4.48
formaldehyde,3.85
formality,3.45
format,2.73
formation,4
formidable,3.96
formula,3.61
formulate,2.64
fornicate,5.43
fornication,6.65
forsake,3.32
forte,3.57
forthcoming,4.09
forthright,3.43
fortitude,4.59
fortnight,3.05
fortress,3.77
fortuitous,5.05
fortunate,3.81
fortune,5.8
forty,3.32
forum,4.47
forwarding,3.73
fossil,4.1
foul,4.09
foundation,2.41
founder,3.95
founding,2.75
foundry,3.23
fountain,3.1
four,3.39
foursome,5.17
fourteen,3.62
fowl,4.05
fox,4.36
foxhole,5
foxtrot,5
foxy,4.75
foyer,3.55
fraction,3.95
fracture,5.27
fragile,3.05
fragment,3.55
fragrance,4.72
fragrant,4.85
frail,2.65
frame,4.04
framework,3.11
franc,3.71
franchise,4.1
frantic,5.39
frat,3.64
fraternity,4.64
fraud,5.18
fraught,4.32
fray,4.5
frayed,3.2
freak,6.3
freakish,5.12
freaky,6.05
freckle,3.36
free,5.38
freebie,6.1
freedom,5.67
freelance,4.2
freelancer,4.05
freeman,4.42
freestyle,5.45
freeway,4.67
freeze,4
freezer,2.7
freezing,5.84
freight,3.78
freighter,3.7
french horn,4.05
frenzy,5.96
frequency,4.87
frequent,4.05
fresh,2.35
freshen,4.68
freshener,4.17
freshman,3.82
freshness,4.1
freshwater,2.82
fret,5.89
friar,3.26
friction,5.05
fridge,4.6
fried,4.09
friend,4.29
friendless,4.18
friendly,4.27
friendship,5.2
fright,5
frighten,4.85
frightened,5.61
frightening,4.73
frightful,5.2
frigid,3.87
fringe,4.52
frisbee,3.33
frisk,6.6
frisky,6.05
frivolous,4.22
frock,4.48
frog,4.07
froggy,3.36
frolic,4.17
frontal,4.09
frontier,3.95
frostbite,7.05
frosted,3.92
frosting,4.4
frosty,4.61
frown,3.61
fruit,4.09
fruit punch,4.75
fruitcake,3.43
fruitful,4.14
fruitless,3.25
fruity,5.26
frustrated,5.4
frustrating,5.48
frustration,5.94
fry,5
fryer,4.3
fuchsia,3.78
fuck,7.14
fucker,6.32
fucking,6.86
fudge,4.91
fuel,3.96
fugitive,5.26
fulfill,3.67
fulfillment,5.56
full,3.48
fullback,4.19
fullness,3.2
fumble,5
fun,6.32
function,4.1
functional,3.85
fund,4.59
fundamental,3.56
fundamentalist,4.14
funding,3.95
fundraiser,4.29
fundraising,4.85
funeral,4.1
fungus,4.67
funk,4.52
funky,4.9
funnel,2.95
funny,5.38
fur,3.64
furious,6.09
furlong,3.72
furlough,3.35
furnace,3.24
furnish,3.86
furnishings,3.22
furniture,3.05
furry,3.7
fury,6.12
fuse,3.77
fuselage,3.06
fusion,5
fuss,4.77
fussy,3.61
futile,4.71
futility,4.45
futon,2.82
future,5.33
fuzz,3.9
fuzzy,3.95
gab,3.78
gad,3.15
gadget,3.86
gaff,3.9
gag,3.59
gaga,5.8
gaggle,3.95
gaiety,4.61
gain,4.33
gal,4.43
gala,4.67
galactic,5.8
galaxy,5.61
gall,3.5
gallant,5.55
gallbladder,2.75
gallery,3.32
galley,3.71
gallon,3.4
gallop,4.41
gallows,5.05
galore,3.86
gamble,5.32
gambler,5.8
gambling,5.91
game,5.05
gaming,5.23
gamma,4.8
gander,2.86
gang,6.55
gangland,4.26
gangrene,5.38
gangster,6.36
gangway,4.28
gap,3.6
gaping,5.84
garage,4.1
garbage,3.84
garbled,3.72
garden,3.71
gardener,2.95
gardening,3.2
gargle,3.48
gargoyle,4.38
garlic,4.12
garment,3.5
garnet,4.24
garnish,3.7
garrison,4.04
garter,4.35
gas,4.4
gash,4.9
gasket,3.42
gasoline,4.57
gasp,5.61
gassy,3.5
gastric,4.16
gate,4.5
gatekeeper,3.9
gateway,3.81
gather,3.7
gator,5.95
gatorade,3.95
Gatorade,3.84
gaudy,4.33
gauge,3.5
gauntlet,4.43
gauze,3.2
gavel,2.72
gay,4.05
gaze,4.15
gazebo,3.5
gazelle,4.05
gazette,4.18
gazillion,5.57
gear,3.17
geek,3.82
geeky,3.8
geezer,3.29
geisha,4.24
gel,3.21
gelatin,4.05
gelding,3.59
gem,4.44
gender,4.05
genealogy,3.94
general,3.71
generate,4
generation,4.24
generator,3.62
generic,2.5
generosity,4.29
generous,5.7
genetic,3.83
genetics,4.27
genie,4.41
genital,5.86
genitalia,5.77
genius,6.2
genocide,5.83
genome,3.41
genre,3.59
gent,3.05
genteel,2.38
gentile,3.09
gentle,3.17
gentleman,4.14
gentlemanly,3.91
gentry,2.57
genuine,4.27
geographic,3.05
geographical,3.18
geography,2.56
geological,3.95
geologist,3.75
geology,4.3
geometric,4.21
geometry,3.09
gerbil,2.59
geriatric,2.55
germ,4.1
germs,5.28
gesture,4.36
get,3.67
getaway,3.6
getup,4.36
ghastly,5
ghetto,7.05
ghost,5.7
ghostly,5.71
ghoul,4.95
GI Joe,4.82
giant,5.1
gibberish,4.62
giddy,5.32
gift,4.64
gifted,4.43
gig,5.75
gigantic,5.89
giggle,5.39
gigolo,4.32
gilded,3.15
gimmick,4.63
gimp,3.29
gin,4.19
